4	0.000000	0.000000	0.282095
4	0.010000	0.000028	0.282123
4	0.020000	0.000113	0.282208
4	0.030000	0.000254	0.282349
4	0.040000	0.000451	0.282546
4	0.050000	0.000705	0.282800
4	0.060000	0.001016	0.283110
4	0.070000	0.001382	0.283477
4	0.080000	0.001805	0.283900
4	0.090000	0.002285	0.284380
4	0.100000	0.002821	0.284916
6	0.110000	-0.000007	0.285501
6	0.120000	-0.000010	0.286147
6	0.130000	-0.000013	0.286849
6	0.140000	-0.000018	0.287606
6	0.150000	-0.000024	0.288418
6	0.160000	-0.000031	0.289286
6	0.170000	-0.000039	0.290208
6	0.180000	-0.000049	0.291185
6	0.190000	-0.000061	0.292217
6	0.200000	-0.000075	0.293304
6	0.210000	-0.000091	0.294444
6	0.220000	-0.000110	0.295638
6	0.230000	-0.000132	0.296886
6	0.240000	-0.000156	0.298188
6	0.250000	-0.000184	0.299542
6	0.260000	-0.000215	0.300950
6	0.270000	-0.000250	0.302410
6	0.280000	-0.000289	0.303922
6	0.290000	-0.000333	0.305487
6	0.300000	-0.000381	0.307103
6	0.310000	-0.000434	0.308770
6	0.320000	-0.000493	0.310488
6	0.330000	-0.000558	0.312257
6	0.340000	-0.000628	0.314077
6	0.350000	-0.000706	0.315946
6	0.360000	-0.000790	0.317865
6	0.370000	-0.000881	0.319833
6	0.380000	-0.000980	0.321849
6	0.390000	-0.001088	0.323914
6	0.400000	-0.001204	0.326026
6	0.410000	-0.001329	0.328187
6	0.420000	-0.001463	0.330393
6	0.430000	-0.001607	0.332647
6	0.440000	-0.001762	0.334946
6	0.450000	-0.001928	0.337291
6	0.460000	-0.002105	0.339681
6	0.470000	-0.002294	0.342115
6	0.480000	-0.002496	0.344594
6	0.490000	-0.002710	0.347115
6	0.500000	-0.002938	0.349680
6	0.510000	-0.003181	0.352287
6	0.520000	-0.003438	0.354936
8	0.530000	0.000208	0.357834
8	0.540000	0.000233	0.360589
8	0.550000	0.000260	0.363387
8	0.560000	0.000290	0.366226
8	0.570000	0.000322	0.369107
8	0.580000	0.000358	0.372029
8	0.590000	0.000397	0.374992
8	0.600000	0.000439	0.377994
8	0.610000	0.000484	0.381037
8	0.620000	0.000534	0.384119
8	0.630000	0.000588	0.387240
8	0.640000	0.000646	0.390399
8	0.650000	0.000709	0.393597
8	0.660000	0.000777	0.396831
8	0.670000	0.000851	0.400104
8	0.680000	0.000930	0.403413
8	0.690000	0.001015	0.406758
8	0.700000	0.001106	0.410139
8	0.710000	0.001205	0.413556
8	0.720000	0.001310	0.417008
8	0.730000	0.001423	0.420494
8	0.740000	0.001544	0.424016
8	0.750000	0.001674	0.427571
8	0.760000	0.001812	0.431159
8	0.770000	0.001960	0.434781
8	0.780000	0.002118	0.438436
8	0.790000	0.002286	0.442123
8	0.800000	0.002465	0.445843
8	0.810000	0.002656	0.449594
8	0.820000	0.002859	0.453377
8	0.830000	0.003074	0.457191
8	0.839999	0.003303	0.461036
8	0.849999	0.003546	0.464912
8	0.859999	0.003804	0.468818
8	0.869999	0.004077	0.472755
8	0.879999	0.004367	0.476721
8	0.889999	0.004673	0.480717
10	0.899999	-0.000723	0.484019
10	0.909999	-0.000790	0.488007
10	0.919999	-0.000862	0.492018
10	0.929999	-0.000940	0.496052
10	0.939999	-0.001024	0.500110
10	0.949999	-0.001114	0.504189
10	0.959999	-0.001211	0.508290
10	0.969999	-0.001316	0.512412
10	0.979999	-0.001429	0.516554
10	0.989999	-0.001549	0.520716
10	0.999999	-0.001679	0.524898
10	1.009999	-0.001818	0.529098
10	1.019999	-0.001967	0.533317
10	1.029999	-0.002127	0.537553
10	1.039999	-0.002298	0.541807
10	1.049999	-0.002481	0.546077
10	1.059999	-0.002676	0.550362
10	1.069999	-0.002885	0.554664
10	1.079999	-0.003108	0.558979
10	1.089999	-0.003346	0.563309
10	1.099999	-0.003599	0.567653
10	1.109999	-0.003870	0.572009
10	1.119999	-0.004157	0.576377
10	1.129999	-0.004464	0.580757
10	1.139999	-0.004790	0.585147
10	1.149999	-0.005136	0.589548
10	1.159999	-0.005505	0.593958
10	1.169999	-0.005896	0.598376
12	1.179999	0.001367	0.604170
12	1.189999	0.001487	0.608724
12	1.199999	0.001617	0.613294
12	1.209999	0.001757	0.617880
12	1.219999	0.001908	0.622481
12	1.229999	0.002070	0.627098
12	1.239999	0.002245	0.631730
12	1.249999	0.002433	0.636378
12	1.259999	0.002634	0.641040
12	1.269999	0.002851	0.645718
12	1.279999	0.003084	0.650411
12	1.289999	0.003333	0.655120
12	1.299999	0.003601	0.659844
12	1.309999	0.003888	0.664583
12	1.319999	0.004195	0.669338
12	1.329999	0.004524	0.674109
12	1.339999	0.004875	0.678895
12	1.349999	0.005252	0.683698
12	1.359999	0.005654	0.688516
12	1.369999	0.006084	0.693352
12	1.379999	0.006543	0.698204
14	1.389999	-0.001853	0.701221
14	1.399999	-0.002019	0.705941
14	1.409999	-0.002199	0.710667
14	1.419999	-0.002394	0.715396
14	1.429999	-0.002604	0.720129
14	1.439999	-0.002831	0.724864
14	1.449999	-0.003077	0.729602
14	1.459999	-0.003341	0.734342
14	1.469999	-0.003626	0.739082
14	1.479999	-0.003934	0.743824
14	1.489999	-0.004265	0.748565
14	1.499999	-0.004621	0.753305
14	1.509999	-0.005005	0.758043
14	1.519999	-0.005417	0.762779
14	1.529999	-0.005861	0.767511
14	1.539999	-0.006337	0.772240
14	1.549999	-0.006849	0.776963
14	1.559999	-0.007399	0.781681
16	1.569999	0.002380	0.788771
16	1.579999	0.002601	0.793694
16	1.589999	0.002842	0.798628
16	1.599999	0.003102	0.803571
16	1.609999	0.003385	0.808525
16	1.619999	0.003692	0.813489
16	1.629999	0.004024	0.818465
16	1.639999	0.004384	0.823453
16	1.649999	0.004773	0.828453
16	1.659999	0.005194	0.833466
16	1.669999	0.005650	0.838492
16	1.679999	0.006143	0.843533
16	1.689999	0.006675	0.848588
16	1.699999	0.007249	0.853660
16	1.709999	0.007870	0.858748
16	1.719999	0.008539	0.863855
18	1.729999	-0.003003	0.865978
18	1.739999	-0.003293	0.870833
18	1.749999	-0.003609	0.875684
18	1.759999	-0.003953	0.880530
18	1.769999	-0.004329	0.885369
18	1.779999	-0.004737	0.890201
18	1.789999	-0.005181	0.895025
18	1.799999	-0.005664	0.899840
18	1.809999	-0.006189	0.904645
18	1.819999	-0.006760	0.909439
18	1.829999	-0.007379	0.914219
18	1.839999	-0.008051	0.918986
18	1.849999	-0.008781	0.923737
20	1.859999	0.003246	0.931718
20	1.869999	0.003575	0.936762
20	1.879999	0.003936	0.941818
20	1.889999	0.004330	0.946884
20	1.899999	0.004761	0.951963
20	1.909999	0.005233	0.957055
20	1.919999	0.005749	0.962162
20	1.929999	0.006313	0.967284
20	1.939999	0.006928	0.972423
20	1.949998	0.007600	0.977580
20	1.959998	0.008333	0.982758
20	1.969998	0.009132	0.987956
22	1.979998	-0.003509	0.989670
22	1.989998	-0.003881	0.994545
22	1.999998	-0.004290	0.999411
22	2.009999	-0.004740	1.004266
22	2.019999	-0.005235	1.009109
22	2.029999	-0.005778	1.013938
22	2.039999	-0.006375	1.018753
22	2.049999	-0.007030	1.023551
22	2.059999	-0.007748	1.028330
22	2.069999	-0.008536	1.033089
22	2.079998	-0.009400	1.037826
22	2.089998	-0.010347	1.042538
24	2.099998	0.004129	1.051352
24	2.109998	0.004584	1.056462
24	2.119998	0.005086	1.061586
24	2.129998	0.005641	1.066727
24	2.139998	0.006253	1.071885
24	2.149998	0.006929	1.077062
24	2.159998	0.007674	1.082261
24	2.169998	0.008494	1.087484
24	2.179998	0.009398	1.092733
24	2.189998	0.010394	1.098010
26	2.199998	-0.004231	1.099087
26	2.209998	-0.004718	1.103944
26	2.219998	-0.005258	1.108786
26	2.229998	-0.005857	1.113610
26	2.239998	-0.006520	1.118416
26	2.249998	-0.007256	1.123200
26	2.259998	-0.008071	1.127961
26	2.269998	-0.008973	1.132696
26	2.279998	-0.009971	1.137401
26	2.289998	-0.011076	1.142075
28	2.299998	0.004604	1.151315
28	2.309998	0.005153	1.156463
28	2.319998	0.005766	1.161629
28	2.329998	0.006448	1.166816
28	2.339998	0.007207	1.172027
28	2.349998	0.008053	1.177264
28	2.359998	0.008992	1.182529
28	2.369998	0.010037	1.187827
28	2.379998	0.011199	1.193161
30	2.389998	-0.004718	1.193816
30	2.399998	-0.005303	1.198649
30	2.409998	-0.005958	1.203462
30	2.419998	-0.006690	1.208251
30	2.429998	-0.007509	1.213015
30	2.439998	-0.008424	1.217749
30	2.449998	-0.009446	1.222452
30	2.459998	-0.010588	1.227119
30	2.469998	-0.011861	1.231745
32	2.479998	0.005070	1.241396
32	2.489998	0.005721	1.246577
32	2.499998	0.006452	1.251782
32	2.509998	0.007273	1.257013
32	2.519998	0.008194	1.262276
32	2.529998	0.009228	1.267572
32	2.539998	0.010387	1.272906
32	2.549998	0.011687	1.278283
34	2.559998	-0.005036	1.278672
34	2.569998	-0.005705	1.283482
34	2.579998	-0.006460	1.288266
34	2.589998	-0.007311	1.293023
34	2.599998	-0.008271	1.297746
34	2.609998	-0.009352	1.302434
34	2.619998	-0.010569	1.307080
34	2.629998	-0.011940	1.311679
36	2.639998	0.005192	1.321418
36	2.649998	0.005904	1.326618
36	2.659998	0.006711	1.331847
36	2.669998	0.007624	1.337107
36	2.679998	0.008657	1.342403
36	2.689998	0.009826	1.347740
36	2.699998	0.011147	1.353123
36	2.709998	0.012640	1.358558
38	2.719998	-0.005552	1.358500
38	2.729998	-0.006336	1.363278
38	2.739998	-0.007228	1.368023
38	2.749998	-0.008240	1.372732
38	2.759998	-0.009391	1.377399
38	2.769998	-0.010697	1.382021
38	2.779998	-0.012178	1.386589
38	2.789998	-0.013859	1.391097
40	2.799998	0.006153	1.401689
40	2.809998	0.007046	1.406943
40	2.819998	0.008064	1.412234
40	2.829998	0.009225	1.417568
40	2.839998	0.010548	1.422951
40	2.849998	0.012056	1.428389
40	2.859998	0.013772	1.433890
42	2.869998	-0.006144	1.433319
42	2.879998	-0.007061	1.438058
42	2.889998	-0.008112	1.442757
42	2.899998	-0.009313	1.447411
42	2.909998	-0.010688	1.452013
42	2.919998	-0.012260	1.456556
42	2.929998	-0.014057	1.461030
44	2.939998	0.006307	1.471735
44	2.949998	0.007274	1.477011
44	2.959998	0.008385	1.482329
44	2.969998	0.009661	1.487697
44	2.979998	0.011126	1.493120
44	2.989998	0.012807	1.498608
44	2.999998	0.014735	1.504172
46	3.009998	-0.006654	1.503167
46	3.019998	-0.007699	1.507868
46	3.029998	-0.008905	1.512521
46	3.039998	-0.010294	1.517122
46	3.049998	-0.011894	1.521658
46	3.059998	-0.013737	1.526123
48	3.069998	0.006209	1.536712
48	3.079998	0.007211	1.541998
48	3.089998	0.008371	1.547326
48	3.099998	0.009712	1.552713
48	3.109998	0.011263	1.558162
48	3.119998	0.013055	1.563684
48	3.129997	0.015126	1.569284
50	3.139997	-0.006890	1.568095
50	3.149997	-0.008026	1.572769
50	3.159997	-0.009344	1.577394
50	3.169997	-0.010875	1.581952
50	3.179997	-0.012650	1.586434
50	3.189997	-0.014707	1.590836
52	3.199997	0.006715	1.601860
52	3.209997	0.007849	1.607179
52	3.219997	0.009169	1.612555
52	3.229997	0.010707	1.617997
52	3.239997	0.012496	1.623520
52	3.249997	0.014578	1.629122
54	3.259997	-0.006676	1.628155
54	3.269997	-0.007828	1.632822
54	3.279997	-0.009175	1.637442
54	3.289997	-0.010749	1.641987
54	3.299997	-0.012587	1.646459
54	3.309997	-0.014731	1.650837
56	3.319997	0.006770	1.661874
56	3.329997	0.007964	1.667216
56	3.339997	0.009363	1.672612
56	3.349997	0.011004	1.678077
56	3.359997	0.012925	1.683642
56	3.369997	0.015175	1.689311
58	3.379997	-0.007002	1.688062
58	3.389997	-0.008261	1.692709
58	3.399997	-0.009743	1.697272
58	3.409997	-0.011485	1.701777
58	3.419997	-0.013531	1.706179
58	3.429997	-0.015935	1.710484
60	3.439997	0.007385	1.722064
60	3.449997	0.008739	1.727438
60	3.459997	0.010337	1.732881
60	3.469997	0.012220	1.738449
60	3.479997	0.014440	1.744078
60	3.489997	0.017054	1.749834
62	3.499997	-0.007942	1.747784
62	3.509997	-0.009425	1.752389
62	3.519997	-0.011179	1.756863
62	3.529997	-0.013254	1.761262
62	3.539997	-0.015706	1.765545
64	3.549997	0.007314	1.777021
64	3.559997	0.008708	1.782406
64	3.569997	0.010362	1.787933
64	3.579997	0.012324	1.793444
64	3.589997	0.014651	1.799159
64	3.599997	0.017409	1.804961
66	3.609997	-0.008153	1.802728
66	3.619997	-0.009732	1.807297
66	3.629997	-0.011611	1.811773
66	3.639997	-0.013847	1.816131
66	3.649997	-0.016505	1.820252
68	3.659997	0.007736	1.832106
68	3.669997	0.009263	1.837606
68	3.679997	0.011085	1.843157
68	3.689997	0.013259	1.848746
68	3.699997	0.015852	1.854494
70	3.709997	-0.007440	1.852905
70	3.719997	-0.008934	1.857586
70	3.729997	-0.010723	1.861997
70	3.739997	-0.012865	1.866405
70	3.749997	-0.015426	1.870618
70	3.759997	-0.018489	1.874740
72	3.769997	0.008733	1.887360
72	3.779997	0.010513	1.892972
72	3.789997	0.012648	1.898494
72	3.799997	0.015210	1.904430
72	3.809997	0.018283	1.910149
74	3.819997	-0.008652	1.907687
74	3.829997	-0.010444	1.911961
74	3.839997	-0.012602	1.916683
74	3.849997	-0.015197	1.920739
74	3.859997	-0.018317	1.924836
76	3.869997	0.008688	1.937142
76	3.879997	0.010516	1.943136
76	3.889997	0.012723	1.948580
76	3.899997	0.015385	1.954333
76	3.909997	0.018595	1.960336
78	3.919997	-0.008842	1.957487
78	3.929997	-0.010730	1.962476
78	3.939997	-0.013017	1.966285
78	3.949997	-0.015782	1.970981
78	3.959997	-0.019126	1.974726
80	3.969997	0.009119	1.987545
80	3.979997	0.011096	1.992860
80	3.989997	0.013495	1.998446
80	3.999997	0.016405	2.004646
80	4.009997	0.019932	2.011054
82	4.019997	-0.009532	2.006757
82	4.029997	-0.011628	2.011523
82	4.039998	-0.014178	2.016768
82	4.049998	-0.017279	2.020125
84	4.059998	0.008253	2.032207
84	4.069998	0.010097	2.038158
84	4.079998	0.012348	2.044185
84	4.089999	0.015093	2.049578
84	4.099999	0.018439	2.053916
86	4.109999	-0.008838	2.052462
86	4.119999	-0.010839	2.057463
86	4.130000	-0.013287	2.060453
86	4.140000	-0.016280	2.066064
86	4.150000	-0.019938	2.068941
88	4.160000	0.009591	2.081773
88	4.170001	0.011791	2.087786
88	4.180001	0.014488	2.095569
88	4.190001	0.017793	2.100019
90	4.200001	-0.008555	2.097723
90	4.210001	-0.010547	2.100951
90	4.220002	-0.012995	2.108560
90	4.230002	-0.016005	2.111014
90	4.240002	-0.019701	2.110665
92	4.250002	0.009511	2.126183
92	4.260003	0.011751	2.134532
92	4.270003	0.014512	2.141300
92	4.280003	0.017913	2.149537
94	4.290003	-0.008647	2.143051
94	4.300004	-0.010713	2.143813
94	4.310004	-0.013266	2.146091
94	4.320004	-0.016418	2.160927
94	4.330004	-0.020310	2.155832
96	4.340004	0.009847	2.176791
96	4.350005	0.012226	2.178802
96	4.360005	0.015171	2.176808
96	4.370005	0.018817	2.189393
98	4.380005	-0.009127	2.181703
98	4.390006	-0.011361	2.184414
98	4.400006	-0.014134	2.202625
98	4.410006	-0.017576	2.194037
98	4.420006	-0.021845	2.192302
100	4.430007	0.010645	2.221632
100	4.440007	0.013277	2.223501
100	4.450007	0.016553	2.228212
100	4.460007	0.020625	2.246968
102	4.470007	-0.010058	2.216818
102	4.480008	-0.012577	2.218809
102	4.490008	-0.015718	2.247791
102	4.500008	-0.019634	2.256704
104	4.510008	0.009583	2.238216
104	4.520009	0.012012	2.261689
104	4.530009	0.015050	2.278439
104	4.540009	0.018846	2.244198
106	4.550009	-0.009208	2.237678
106	4.560009	-0.011570	2.302010
106	4.570010	-0.014531	2.273052
106	4.580010	-0.018240	2.320859
106	4.590010	-0.022884	2.353602
108	4.600010	0.011239	2.266479
108	4.610011	0.014148	2.349250
108	4.620011	0.017801	2.333785
108	4.630011	0.022386	2.350893
110	4.640011	-0.011009	2.333589
110	4.650012	-0.013891	2.191128
110	4.660012	-0.017518	2.237462
110	4.670012	-0.022082	2.410498
112	4.680012	0.010876	2.304297
112	4.690012	0.013754	2.341173
112	4.700013	0.017385	2.442776
112	4.710013	0.021964	2.221531
114	4.720013	-0.010835	2.380576
114	4.730013	-0.013734	2.502027
114	4.740014	-0.017399	2.158649
114	4.750014	-0.022031	2.612453
116	4.760014	0.010887	2.360594
116	4.770014	0.013830	2.214992
116	4.780015	0.017559	2.179906
116	4.790015	0.022283	2.348758
116	4.800015	0.028264	2.998587
118	4.810015	-0.014045	2.502002
118	4.820015	-0.017871	2.840662
118	4.830016	-0.022728	2.329723
120	4.840016	0.011275	2.800221
120	4.850016	0.014384	2.389737
120	4.860016	0.018342	2.682450
120	4.870017	0.023376	3.117329
122	4.880017	-0.011621	2.571199
122	4.890017	-0.014857	2.019536
122	4.900017	-0.018984	2.277632
122	4.910017	-0.024246	3.137967
124	4.920018	0.012079	1.654202
124	4.930018	0.015475	3.560072
124	4.940018	0.019815	3.740244
126	4.950018	-0.009859	1.551394
128	4.960019	0.004866	1.116379
126	4.970019	-0.016255	3.211787
126	4.980019	-0.020856	3.065255
126	4.990019	-0.026747	5.403109
