0.400000	-0.028571
0.554254	-0.016631
0.816948	0.012327
1.071089	0.060208
1.303086	0.146677
1.514063	0.347132
1.706704	1.322016
1.883428	-1.743171
2.046186	-0.673365
2.196535	-0.465449
2.335719	-0.376998
2.464743	-0.328086
2.584435	-0.297098
2.695476	-0.275758
2.798441	-0.260211
2.893812	-0.248422
2.982002	-0.239213
3.063364	-0.231858
3.138201	-0.225882
3.206775	-0.220964
3.269315	-0.216880
3.326015	-0.213466
3.377048	-0.210603
3.422559	-0.208202
3.462677	-0.206194
3.497508	-0.204528
3.527144	-0.203164
3.551661	-0.202070
3.571121	-0.201223
3.585572	-0.200606
3.595048	-0.200207
3.599573	-0.200018
3.599158	-0.200035
3.593801	-0.200259
3.583491	-0.200694
3.568201	-0.201349
3.547894	-0.202236
3.522521	-0.203373
3.492017	-0.204786
3.456304	-0.206507
3.415288	-0.208576
3.368857	-0.211050
3.316883	-0.213998
3.259213	-0.217516
3.195674	-0.221727
3.126063	-0.226805
3.050149	-0.232987
2.967661	-0.240616
2.878290	-0.250198
2.781673	-0.262520
2.677387	-0.278866
2.564934	-0.301486
2.443725	-0.334717
2.313055	-0.388130
2.172070	-0.487835
2.019729	-0.739393
1.854741	-2.591146
1.675492	0.959264
1.479949	0.296807
1.265624	0.127631
1.029873	0.050296
0.772435	0.006379
0.513964	-0.020026
