-18.849541 	 0.000001
-18.839540 	 0.010000
-18.829540 	 0.020000
-18.819540 	 0.030000
-18.809540 	 0.040000
-18.799540 	 0.050000
-18.789539 	 0.060001
-18.779539 	 0.070001
-18.769539 	 0.080001
-18.759539 	 0.090001
-18.749538 	 0.100002
-18.739538 	 0.110002
-18.729538 	 0.120002
-18.719538 	 0.130002
-18.709538 	 0.140002
-18.699537 	 0.150003
-18.689537 	 0.160003
-18.679537 	 0.170003
-18.669537 	 0.180003
-18.659536 	 0.190004
-18.649536 	 0.200004
-18.639536 	 0.210004
-18.629536 	 0.220004
-18.619535 	 0.230005
-18.609535 	 0.240005
-18.599535 	 0.250005
-18.589535 	 0.260005
-18.579535 	 0.270005
-18.569534 	 0.280006
-18.559534 	 0.290006
-18.549534 	 0.300006
-18.539534 	 0.310006
-18.529533 	 0.320007
-18.519533 	 0.330007
-18.509533 	 0.340007
-18.499533 	 0.350007
-18.489532 	 0.360008
-18.479532 	 0.370008
-18.469532 	 0.380008
-18.459532 	 0.390008
-18.449532 	 0.400008
-18.439531 	 0.410009
-18.429531 	 0.420009
-18.419531 	 0.430009
-18.409531 	 0.440009
-18.399530 	 0.450010
-18.389530 	 0.460010
-18.379530 	 0.470010
-18.369530 	 0.480010
-18.359529 	 0.490010
-18.349529 	 0.500011
-18.339529 	 0.510011
-18.329529 	 0.520011
-18.319529 	 0.530011
-18.309528 	 0.540012
-18.299528 	 0.550012
-18.289528 	 0.560012
-18.279528 	 0.570012
-18.269527 	 0.580013
-18.259527 	 0.590013
-18.249527 	 0.600013
-18.239527 	 0.610013
-18.229527 	 0.620013
-18.219526 	 0.630014
-18.209526 	 0.640014
-18.199526 	 0.650014
-18.189526 	 0.660014
-18.179525 	 0.670015
-18.169525 	 0.680015
-18.159525 	 0.690015
-18.149525 	 0.700015
-18.139524 	 0.710016
-18.129524 	 0.720016
-18.119524 	 0.730016
-18.109524 	 0.740016
-18.099524 	 0.750016
-18.089523 	 0.760017
-18.079523 	 0.770017
-18.069523 	 0.780017
-18.059523 	 0.790017
-18.049522 	 0.800018
-18.039522 	 0.810018
-18.029522 	 0.820018
-18.019522 	 0.830018
-18.009521 	 0.840019
-17.999521 	 0.850019
-17.989521 	 0.860019
-17.979521 	 0.870019
-17.969521 	 0.880019
-17.959520 	 0.890020
-17.949520 	 0.900020
-17.939520 	 0.910020
-17.929520 	 0.920020
-17.919519 	 0.930021
-17.909519 	 0.940021
-17.899519 	 0.950021
-17.889519 	 0.960021
-17.879519 	 0.970021
-17.869518 	 0.980022
-17.859518 	 0.990022
-17.849518 	 1.000022
-17.839518 	 1.010022
-17.829517 	 1.020023
-17.819517 	 1.030023
-17.809517 	 1.040023
-17.799517 	 1.050023
-17.789516 	 1.060024
-17.779516 	 1.070024
-17.769516 	 1.080024
-17.759516 	 1.090024
-17.749516 	 1.100024
-17.739515 	 1.110025
-17.729515 	 1.120025
-17.719515 	 1.130025
-17.709515 	 1.140025
-17.699514 	 1.150026
-17.689514 	 1.160026
-17.679514 	 1.170026
-17.669514 	 1.180026
-17.659513 	 1.190027
-17.649513 	 1.200027
-17.639513 	 1.210027
-17.629513 	 1.220027
-17.619513 	 1.230027
-17.609512 	 1.240028
-17.599512 	 1.250028
-17.589512 	 1.260028
-17.579512 	 1.270028
-17.569511 	 1.280029
-17.559511 	 1.290029
-17.549511 	 1.300029
-17.539511 	 1.310029
-17.529510 	 1.320029
-17.519510 	 1.330030
-17.509510 	 1.340030
-17.499510 	 1.350030
-17.489510 	 1.360030
-17.479509 	 1.370031
-17.469509 	 1.380031
-17.459509 	 1.390031
-17.449509 	 1.400031
-17.439508 	 1.410032
-17.429508 	 1.420032
-17.419508 	 1.430032
-17.409508 	 1.440032
-17.399508 	 1.450032
-17.389507 	 1.460033
-17.379507 	 1.470033
-17.369507 	 1.480033
-17.359507 	 1.490033
-17.349506 	 1.500034
-17.339506 	 1.510034
-17.329506 	 1.520034
-17.319506 	 1.530034
-17.309505 	 1.540035
-17.299505 	 1.550035
-17.289505 	 1.560035
-17.279505 	 1.570035
-17.269505 	 1.580035
-17.259504 	 1.590036
-17.249504 	 1.600036
-17.239504 	 1.610036
-17.229504 	 1.620036
-17.219503 	 1.630037
-17.209503 	 1.640037
-17.199503 	 1.650037
-17.189503 	 1.660037
-17.179502 	 1.670038
-17.169502 	 1.680038
-17.159502 	 1.690038
-17.149502 	 1.700038
-17.139502 	 1.710038
-17.129501 	 1.720039
-17.119501 	 1.730039
-17.109501 	 1.740039
-17.099501 	 1.750039
-17.089500 	 1.760040
-17.079500 	 1.770040
-17.069500 	 1.780040
-17.059500 	 1.790040
-17.049500 	 1.800040
-17.039499 	 1.810041
-17.029499 	 1.820041
-17.019499 	 1.830041
-17.009499 	 1.840041
-16.999498 	 1.850042
-16.989498 	 1.860042
-16.979498 	 1.870042
-16.969498 	 1.880042
-16.959497 	 1.890043
-16.949497 	 1.900043
-16.939497 	 1.910043
-16.929497 	 1.920043
-16.919497 	 1.930043
-16.909496 	 1.940044
-16.899496 	 1.950044
-16.889496 	 1.960044
-16.879496 	 1.970044
-16.869495 	 1.980045
-16.859495 	 1.990045
-16.849495 	 2.000045
-16.839495 	 2.010045
-16.829494 	 2.020046
-16.819494 	 2.030046
-16.809494 	 2.040046
-16.799494 	 2.050046
-16.789494 	 2.060046
-16.779493 	 2.070047
-16.769493 	 2.080047
-16.759493 	 2.090047
-16.749493 	 2.100047
-16.739492 	 2.110048
-16.729492 	 2.120048
-16.719492 	 2.130048
-16.709492 	 2.140048
-16.699492 	 2.150048
-16.689491 	 2.160049
-16.679491 	 2.170049
-16.669491 	 2.180049
-16.659491 	 2.190049
-16.649490 	 2.200050
-16.639490 	 2.210050
-16.629490 	 2.220050
-16.619490 	 2.230050
-16.609489 	 2.240051
-16.599489 	 2.250051
-16.589489 	 2.260051
-16.579489 	 2.270051
-16.569489 	 2.280051
-16.559488 	 2.290052
-16.549488 	 2.300052
-16.539488 	 2.310052
-16.529488 	 2.320052
-16.519487 	 2.330053
-16.509487 	 2.340053
-16.499487 	 2.350053
-16.489487 	 2.360053
-16.479486 	 2.370054
-16.469486 	 2.380054
-16.459486 	 2.390054
-16.449486 	 2.400054
-16.439486 	 2.410054
-16.429485 	 2.420055
-16.419485 	 2.430055
-16.409485 	 2.440055
-16.399485 	 2.450055
-16.389484 	 2.460056
-16.379484 	 2.470056
-16.369484 	 2.480056
-16.359484 	 2.490056
-16.349483 	 2.500057
-16.339483 	 2.510057
-16.329483 	 2.520057
-16.319483 	 2.530057
-16.309483 	 2.540057
-16.299482 	 2.550058
-16.289482 	 2.560058
